name,review,star,review_num,ave_star,positive?
스타벅스 여의도역R점,천장이높아선지 음악이커서인지 웅왕울리는소리에 소음이심하다주문받는쪽이 구석이고 음료찾으러 좁은테이블사이를통과해서 불편쓰레기통쪽 컵들을 치우지않는다음료가 뜨겁지않다,2.0,48,2.3,1
스타벅스 여의도역R점,오늘 리저브 매장으로 재오픈 했어요,5.0,48,4.4,0
스타벅스 여의도역R점,현재 리모델링으로 없어졋숩니다,5.0,3,5.0,0
스타벅스 여의도역R점,제일 좋아하는 오늘늬 커피여기 오늘의 커피는 왠지  좀 묽은 느낌입니다 그래서 종정  샷 추가헤서 마십니다,5.0,33,4.0,0
폴바셋 여의도점,폴바셋 라떼 맛나요,4.0,11,4.4,0
폴바셋 여의도점,매장도 깔끔하고 좋아요,4.0,157,4.2,0
폴바셋 여의도점,직원 분들이 친절해요  저녁 시간대는 조용해서 좋아요,5.0,66,4.3,0
폴바셋 여의도점,친절해요,5.0,94,4.1,0
폴바셋 여의도점,위치 찾는게 좀 어려웠지만 음료도 맛있고 직원분들 서비스 좋아요,5.0,5,5.0,0
폴바셋 여의도점,가게는 다른 카페에 비해서도 그닥 청결하지 않은데직원들 서비스 마인드도 수준이하임뭐라고 말만해도 인상 팍팍쓰고 장사하기 싫은듯ㅉ여의도 년 살았지만아무 카페나 들어가도 여기보단 낫습니다,1.0,8,4.4,1
폴바셋 여의도점,친절,5.0,36,4.5,0
폴바셋 여의도점,좋아요,5.0,107,2.9,0
폴바셋 여의도점,음료맛은 역시하지만 갈 때마다 지리잡기가 어렵습니다,4.0,33,4.0,0
폴바셋 여의도점,아포가토  마시러  갔는데 아이스크림 아래로 커피가 내려앉을 걸 줌 이거 왜 이래요  했더니 미안하다는 얘기도 안하고 바꿔준다는 소리도 안하고바꿔달라기 구차해서 그냥 마심 다시는 안가야지,2.0,357,2.9,1
투썸플레이스 여의도점,직원이 많이 피곤해보이시는데 불친절하다도 느낄 수 있을거 같아요,4.0,4,3.0,0
투썸플레이스 여의도점,공간이 넓고 직원이 친절하다고 느꼈습니다,4.0,82,4.1,0
투썸플레이스 여의도점,여자스텝금욜저녁명싸가지모르는척하고 딴짓남자스텝으로바꿔주길,1.0,25,3.8,1
투썸플레이스 여의도점,매장이 넓어 이용하기 편해요,4.0,9,4.8,0
투썸플레이스 여의도점,영업시간이 시까지로 길어 좋습니다,4.0,69,3.6,0
투썸플레이스 여의도점,테이블이 너무 다닥다닥 붙어있는 느낌 그것빼곤 좋아요,4.0,734,3.9,0
투썸플레이스 여의도점,직원좀 늘려주세요 매장관리가 원활하지 않고 음료주문밀려있고 다들 힘들어보이세요,5.0,23,2.2,0
투썸플레이스 여의도점,와이파이가 최악 수준ㅜㅜ,2.0,36,3.3,1
투썸플레이스 여의도점,매장 인테리어는 깨끗한데바닥이나 테이블 같은 구석구석이너무너무너무 더러워요ㅠㅠ음식물쓰레기부터 머리카락 오래되어 쌓인 먼지 등등이 눈에 훤히 보여요최소 청소 안한지 한달은 되어 보이는데제발 바닥만이라도 청소 깨끗하게 해주세여,1.0,155,3.8,1
투썸플레이스 여의도점,기분나쁜 응대에 그냥 나왔어요다시는 안갑니다,1.0,30,2.9,1
투썸플레이스 여의도점,넓어서 좋아요,4.0,76,4.2,0
투썸플레이스 여의도점,맛있어요 자리도 넓구요,4.0,177,4.6,0
투썸플레이스 여의도점,인절미 케이크 싸가고싶을 정도로 맛있음개추천 알바생 쏘 카인드,5.0,212,4.1,0
투썸플레이스 여의도점,알바생들 정말 불친절하내요,1.0,56,3.5,1
투썸플레이스 여의도점,예전에 새벽에 간적있어서 후기남김 여기 와이파이도 잘안되고 층에 좌석이 없는데 층은 왜 닫아놓은거죠 구조만봐도 층공간좌석이 대부분인 매장에 이럴거면 왜 시로 하는건지 이해도안가고 여러모로 완전쉣이였음,1.0,57,1.4,1
투썸플레이스 여의도점,직원이 불친절해요 제가 본 건 한 명인데 일하기 싫은 거 너무 티내고 말도 틱틱 행동도 틱틱 걍 하기 싫어 보여요 ㅠ,1.0,3,2.3,1
투썸플레이스 여의도점,밑에 평점보니 알바 형편없다고 하던데 그말이 맞네 손님앞에두고 니들끼리 농담따먹고 있으면 되겠니 그리고 손님한테 인상쓰지말고 말해라 남자알바놈,1.0,7,1.3,1
투썸플레이스 여의도점,친절하고 매장이 깨끗해서 좋음,4.0,12,3.7,0
투썸플레이스 여의도점,직원이 제앞에서 주문 알람기 과격하게 다뤄서 기분이 나빠서 안가려고요,1.0,19,3.7,1
투썸플레이스 여의도점,체인점 특유의 무난함,4.0,917,3.8,0
투썸플레이스 여의도점,카페 자체는 괜찮은데 주말에 와서 그런지 단체손님이 많고 너무 시끄러웠다볼일 보기에 좋지는 않았음,2.0,729,3.7,1
스타벅스 여의도점,사람이 많아 좀 많이 복잡 ㅠ 근데 친절해요,4.0,4,3.8,0
스타벅스 여의도점,사람이 많아 대기가 있지만 맛있어요,4.0,6,4.5,0
스타벅스 여의도점,빠름굿,5.0,61,4.4,0
스타벅스 여의도점,베테랑들만 계신지 다른 매장보다 엄청나게 빠릅니다 점심에 사이렌 번대까지 가는데 다른 매장보다 배이상 빨라요,5.0,28,4.2,0
스타벅스 여의도점,친절합니다 음료도 번째대기였는데 다른데보다 빨리 나온 느낌이고요,5.0,1,5.0,0
스타벅스 여의도점,딱히 불친절하신 적 없었는데음료도 최대한 빠르게 준비해주시는 편이고 저녁에 가면 한적해요,5.0,96,4.5,0
스타벅스 여의도점,불친절,1.0,25,3.5,1
스타벅스 여의도점,평일엔 어떨지 몰라도 주말에 가면 사람이 없어서 좋아요 한가해요,4.0,83,4.2,0
스타벅스 여의도점,커피양이 적은듯,1.0,4,2.0,1
스타벅스 여의도점,직원은 친절하지 않고 매장에 손님이 명밖에 없을 때도 서비스가 느립니다 좋은 점은 일이 가까워요,1.0,44,3.6,1
스타벅스 여의도점,친절한 여직원분 덕에 기분 좋아짐,5.0,68,2.6,0
스타벅스 여의도점,파트너 중 한명인  이 너무 불친절하네요 마감시간 얼마 안남았다고 손님 받기 싫어서  타지점으로 안내 테이크아웃하냐고 몇번씩 물어보기 등등의 방법으로 불쾌하게 하여 손님을 내 쫒네요 다시는 가고싶지 않은 곳입니다,1.0,4,1.0,1
서울커피 여의도점,비엔나커피랑 쌍화차가 끝내주네요,5.0,180,5.0,0
서울커피 여의도점,커피 잘 한다길래 왔더니 역시 여의도는 커피 불모지라는 사실만 깨닫고 갑니다,2.0,104,3.3,1
서울커피 여의도점,비엔나커피 존맛탱,5.0,7,4.4,0
서울커피 여의도점,친절하고 블랙 밀크티 맛있지만 특색있지는 않아요,4.0,355,4.0,0
서울커피 여의도점,친절하고 커피 맛있어요,4.0,7,4.6,0
서울커피 여의도점,미드나잇 서울 원두 약간 산미있는거 좋아하시는 분 추천 맛있어요,5.0,4,4.8,0
서울커피 여의도점,킹킹킹 여의도 카페 여기만 가여,5.0,21,2.7,0
서울커피 여의도점,더치비엔나 깔끔하니 좋구딸기라떼도 양 많구 맛있어요,4.0,113,3.9,0
서울커피 여의도점,먹어본 커피 중에 제일 깔끔해요,5.0,331,3.8,0
서울커피 여의도점,커피 맛있어요 디카페인도 맛있습니다,5.0,16,4.8,0
서울커피 여의도점,직원분들 너무 친절하시고서울 스콘이랑 밀크 비엔나커피 너무 맛있어요,5.0,6,1.7,0
서울커피 여의도점,비엔나 커피 진짜 대박이에요,5.0,12,4.3,0
서울커피 여의도점,치즈케이크도 맛있고 생딸기 주스 시럽 많이 안 넣었는지 건강한 주스 맛이었음도 맛있었어욤,4.0,104,4.1,0
서울커피 여의도점,치즈케이크는 그냥 그랬는데 생딸기주스 넘 맛있었어요,4.0,170,3.9,0
서울커피 여의도점,직원분들 너무 친절하고 커피도 맛있어요,5.0,3,2.3,0
서울커피 여의도점,여의도에서 커피 맛이 괜찮은 가게 비엔나가 확실히 맛있네요,5.0,1,5.0,0
서울커피 여의도점,공간은 크지않지만 아늑하고 커피도 맛있구 직원분들 너무 친절하세요,5.0,11,5.0,0
서울커피 여의도점,커피 연하다는 말이 있어서 반신반의했는데 제 입에는 커피 맛있었어요 매장이 크진 않은데 사장님 친절 비엔나 맛있음,5.0,1,5.0,0
서울커피 여의도점,청귤차 정말 맛있어요,5.0,1,5.0,0
서울커피 여의도점,바퀴벌레가 나와요회사 근처라 자주 가는데 벌써 번이나 같은 자리에서 봤어요ㅠ,1.0,30,2.6,1
서울커피 여의도점,여기가 왜 별 개죠이름도 서울커피 죠 자칭 로스터리 카페 그쵸 샷 들어간 라지가장 큰사이즈에 물도 정량의 만 넣었는데 맛은 딱 보리차정말 어이없음  그리고 그란데 사이즈만한 커피가 라지 사이즈고 가격은 원   원두맛도 오래되고 맛은 길거리 원 커피보다 한심한 수준그런데 같은 사이즈로 생수박 쥬스가 원결론은 여긴 아메리카노 마시면 절대 안되는 집,1.0,56,3.8,1
블루보틀 여의도카페,굳 이 ㅜ,2.0,23,4.0,1
블루보틀 여의도카페,스텝들 친절도 떨어짐,2.0,9,1.3,1
블루보틀 여의도카페,놀라 플로트 서양배 타르트 레몬쿠키 초코호떡 주문했습니다 사람 매어터져서 분웨이팅했구요 광장시장마냥 자리에 꾸역꾸역 앉을수있었어요 웨이팅 차례되더라도 미리 자리를 잡아놔야 매장에서 취식가능한것도 어처구니없었습니다 이럴거면 뭐하러 웨이팅 걸어놓는지 이해안되네요 놀라 플로트는 걍 커피에 개큰얼음넣고 그위에 소프트아이스크림 올려논 먹어본맛입니다서양배타르트는 그냥 얇게 썬배를 잼처럼 설탕에 재워서 타르트위에 올려논 아삭한 식감의 애매한 타르트였어요레몬쿠키는 푸석퍽퍽했고 겉 설탕코팅이 레몬이라 상큼했어요 결론은 제일맛없었습니다초코 호떡은 따끈해서 좋았는데 일반호떡의 배의 가격이라 뭔가 다를거라생각했는데 먹어본맛에 일반호떡보다 훨씬작은 브랜드값의 호떡이었어요재방문 절대 안합니다인기많은거노이해입니다,1.0,510,3.4,1
블루보틀 여의도카페,너무 바쁘신건 알겠는데 손님이 주문에 미숙하더라도 짜증은 쫌 숨겨주셨으면 좋겠어요 그래도 바쁘셔서 그런 맘은 넘 공감이 많이가기도 하고 생각한 것보다 더 맛있어서 머릿속에 별이 다섯개에서 줄어들지않네요,5.0,1,5.0,0
블루보틀 여의도카페,언제나 대기가 많긴 하지만 싱글 드립 마시기 괜찮은곳,4.0,14,3.1,0
블루보틀 여의도카페,아이스크림 맛있어요,5.0,7,3.3,0
블루보틀 여의도카페,맛있어요,5.0,26,5.0,0
블루보틀 여의도카페,왜들 열광하는지산미 높은 커피는 맛이 없고분 이상 웨이팅해야 겨우 맛보는 걸,2.0,"2,627",3.3,1
블루보틀 여의도카페,주말에 일이 있어서 갔는데 일단 사람이 앉을자리는 마련해야되는데 업체측은 나몰라라 손님들끼리 서로 눈치싸움하면서 결국은 통로 한켠에 서서 겨우 마셨다기분이 별로라서 그런지 커피도 맛이 별로 호떡은 창렬의 극치별점 하나도 아까웠는데 그나마 하나라도 준건 오직 고군분투하는 직원들의 친절 딱 하나,1.0,32,3.6,1
블루보틀 여의도카페,커피계의 애플이라고 떠들썩하던 블루보틀아이스 아메리카노와 뉴올리언스를 마셨습니다일단 아아는 아마도 원샷인지 매우 싱겁네요동네 원 짜리 커피 맛집보다 조금 못한 수준이네요자리값 원 생각하면 나쁘지 않은 가격인데맛으로 따지면 폴바셋 원두 두 세달 지난 거 집에서 모카포트로 내려 먹는 거랑 비슷한 수준이고요 뉴올리언스는 달콤한 라떼에 크림 올라간 건데싱겁네요베트남 까페 쓰어당에 물 탄 느낌입니다드립 커피가 메인이라고 하던데 그걸 먹어봤어야 하는건지분 넘게 대기하고 먹을 맛이 전혀 아니더군요,2.0,13,2.3,1
블루보틀 여의도카페,직원 분들이 친절하세요,5.0,51,3.9,0
블루보틀 여의도카페,직원분 너무 친절하셨어요라떼 아트 너무 이뻤고뉴올리언스 살짝 달달한 라떼라 맛있었어요,5.0,6,4.8,0
블루보틀 여의도카페,커피 맛있고 친절한데 사람이 많아 자리가 없어서 윗층 공용좌석에 앉아 먹었어요,4.0,21,4.5,0
블루보틀 여의도카페,호떡 창렬이지만 누텔라맛난다 굳남자직원분이 엄청 친절하심,4.0,242,3.4,0
블루보틀 여의도카페,폴바셋커피랑비슷하지먀여기가더맛있음커피가깔끔한느낌꼬숩다음엔아아도전,4.0,423,3.5,0
블루보틀 여의도카페,드립커피르완다 향 엄청 좋음 굿굿놀라플로트우유아이스크림 우유향 좋고 적당히 달고 부드러움 라떼도 진하고 고소함,5.0,392,3.6,0
블루보틀 여의도카페,라떼에 아이스크림 올라가져 읐는거 존맛탱 직원분들도 넘나 친절,5.0,130,4.0,0
블루보틀 여의도카페,받지도 않는 매장 전화번호는 왜 있는건가,1.0,9,3.2,1
블루보틀 여의도카페,요새는 꽃도 곳곳에 꽂아두셔서 카메라를 켤 수밖에 없었습니다더현대 사람 많은 건 원래 그렇고그래도 지하에 있는 카멜커피보다 대기하는 게 어렵진 않아서 땡큐친절한 직원,5.0,205,4.5,0
블루보틀 여의도카페,라떼 맛있어요,5.0,3,5.0,0
블루보틀 여의도카페,손님이 오는데도 자기들끼리 얘기하기바빠서 체온체크도 안해주고 있음텀블러 다른거 보여달라고 하니까 귀찮아하면서 억지로 보여주네전체적으로 퉁명스럽고 틱틱거림 다신안감,1.0,2,1.0,1
블루보틀 여의도카페,맛은 괜찮은데 웨이팅이 너무 길어요 ㅠㅠ 더현대 특성상 ㅠ,2.0,46,3.5,1
블루보틀 여의도카페,알바생들마다 정량기준이 다른가봐요,1.0,4,2.0,1
블루보틀 여의도카페,레몬티가 뜨거운물에 레몬 담갔다 뺀 맛,1.0,2,1.0,1
블루보틀 여의도카페,싱글오리진 아메리카노 진짜 맛이,1.0,21,3.2,1
블루보틀 여의도카페,겨우 앉음 거리두기라 쾌적하고 맛남,5.0,"2,146",4.1,0
블루보틀 여의도카페,놀라플로팅에 올라간 아이스크림 진짜 너무 맛있음,5.0,20,4.7,0
블루보틀 여의도카페,기다린 시간 비용이 아까웠습니다별 하나도 아까웠습니다 얼음가득한 이름도 기억 안나는 최악의 음료,1.0,16,2.7,1
블루보틀 여의도카페,너무비싸고너무맛없음시간넘게기다려먹었는데 진짜 시간낭비오고온느낌대책없이 기다려서 천백원이나 주고 먹은 아이스크림라떼는정말 비추,1.0,4,1.0,1
블루보틀 여의도카페,점심시간 대기 분  주문 분 걸렸습니다 메뉴판 참고하세요,4.0,36,4.3,0
스타벅스 여의도IFC점,평일 낮에 갔는데 사람이 아주 많지는 않지만 꽤 있는 편이다옹 가게가 작아서 조금 아쉽다옹 창이 넓어 채광이 좋다옹,4.0,175,4.2,0
스타벅스 여의도IFC점,엄청 친절하시고평일 저녁 기준 한산했어요,5.0,46,3.8,0
스타벅스 여의도IFC점,친절하심 좋아요,5.0,62,2.6,0
스타벅스 여의도IFC점,손소독제 통이 다 비어있어요ㅜㅜ,2.0,59,3.5,1
스타벅스 여의도IFC점,왜 천장이 이렇게 높고 공간은 좁을까 늘 층이면 좋겠다고 느끼는 곳,2.0,"1,553",3.8,1
스타벅스 여의도IFC점,스벅은 어딜가나 기본은 하는 듯 하네요 요새 푹 빠진 콜드브루도 있고 좋아요,4.0,22,3.5,0
패트릭스와플 2호점,호점에는 없는 카페테이블이 있어서 좋았음 와플도 맛있어요,5.0,92,4.9,0
패트릭스와플 2호점,와플로 선디저트 후식사하러갑니당 담에오면 다른맛으로 종류별로 먹어볼래요,5.0,29,3.7,0
패트릭스와플 2호점,오늘도 도장찍고 갑니다,5.0,91,4.6,0
패트릭스와플 2호점,개인카페랑 일반 프랜차이즈 커피와플집이랑 비교불가너무 맛있고 사장님도 너무 친절하심,5.0,12,3.8,0
패트릭스와플 2호점,많이 달긴 하지만 존맛탱,5.0,28,4.3,0
패트릭스와플 2호점,본점에서 맛있게 먹었던 기억 때문에 호점도 기대하고 갔는데 식어빠진 와플을 줘서 실망스러웠어요 맛도 별로 이렇게 식은 걸 먹을거면 뭐하러 가게까지 가서 먹겠나요 따뜻하게 데워서 주는게 그렇게 어려운가 싶네요,1.0,12,1.1,1
패트릭스와플 2호점,맛있음,5.0,90,4.9,0
패트릭스와플 2호점,여기가 수요미식 나온집 여의도 비슷한 이름에 가짜 가게가 있네요 짝퉁 조심,5.0,84,2.1,0
패트릭스와플 2호점,와플맛은 덕수궁 림벅 자주가는데 림벅보다 더 쫀득하고 맛있었습니다 그리고 무엇보다 손님들이 몰려 바쁜 시간인데도 직원들이 아주 친절하고 배려해줘서 기분이 좋았습니다,5.0,84,3.0,0
패트릭스와플 2호점,오리지널 먹었는데 와플이 겉바속속이라던 시식평과 다르게 겉은 마른느낌이고 속은 퍽퍽하면서 진짜 인생 최악의 와플이네요 미리 만들어둔 것같은 맛이였어요 외국인사장님없이 직원인지 알바인지 명이서 시끄럽게 떠들고 있고요 가격이 저렴한데 이렇게 돈 아까운 적은 처음이네요,1.0,4,3.8,1
스타벅스 여의도공원R점,일요일 오후 남직원 여직원 둘다 로봇인줄리저브 이용하는 모든 과정에서 불편한 마음이 드네요무뚝뚝한 태도하며드립커피를 먼저 내려서 다 식지 않나현금영수증이랑 주차 문의하는데도 친절한 태도는 하나도 없네요주차시스템도 시간짜리 종이 하나 주네요,2.0,17,2.5,1
스타벅스 여의도공원R점,사람이 좀있어서 기다렸지만 금방 자리 생겨요,4.0,16,4.9,0
스타벅스 여의도공원R점,직원분들 친절하고 청결합니다 근데 진짜 정말 완전 시끄러워요ㅎ 건물 구조 문제인거 같은데 동굴마냥 소리가 울려요 조용한곳 원하는 분들은 절대 피하세요,5.0,61,4.9,0
스타벅스 여의도공원R점,친절하시고 좋아요,5.0,6,3.7,0
스타벅스 여의도공원R점,매번 웃으면서 음료 받아가요,5.0,3,5.0,0
스타벅스 여의도공원R점,여의도공원 점에서는 귀여운 하루를 보낼 수 있어요 ㅅ항상 귀여운 문구써주시는 직원분들 감사해용,5.0,3,4.3,0
스타벅스 여의도공원R점,아메리카노를 시켰더니 탄내나는 물을 준 듯 너무 커피콩을 쎄게 볶았는지 다 태웠네요 그나마 공간 넓고 쾌적해서 별 하나 더 줍니다,2.0,115,3.4,1
스타벅스 여의도공원R점,굿,5.0,65,5.0,0
스타벅스 여의도공원R점,넓고 쾌적함  리저브 매장에 스트레스 받지 말고 여기로 점심 등 직장인 몰리는 시간은 어쩔 수 없지만,4.0,35,3.8,0
뉴오리진 IFC몰점,좋아하던곳이었는데메뉴바뀌고 맛없어짐,2.0,39,3.4,1
뉴오리진 IFC몰점,커피 너무 독한 느낌 ㅠ,4.0,"1,239",3.6,0
뉴오리진 IFC몰점,맛있어 샐러드 야채도 양상추 로메인만 쓰는게 아니라 다양하게 사용해요,5.0,19,2.7,0
뉴오리진 IFC몰점,맛있고 친절해요음식 플레이팅 이쁘네요,5.0,1,5.0,0
뉴오리진 IFC몰점,그읏,4.0,125,4.0,0
뉴오리진 IFC몰점,음식이 다 너무 예쁘고 맛있어요 몰에서 밥먹기는 여기가 최고,5.0,1,5.0,0
뉴오리진 IFC몰점,갈때마다 꼭 들려서 먹는곳이에요 ㅎㅎ 직원분들 너무 친절하시고 매장도 너무 깔끔하고 아늑합니다 좋은재료들을 써서 그런지 먹을때마다 건강해지는 느낌이 너무 좋아요,5.0,2,5.0,0
뉴오리진 IFC몰점,유한양행에서 하는 카페인줄 몰랐는데 정말 괜찮네요 재료들이 유기농이라 그런지 건강한 느낌이 강한데 맛도 굳굳 광고하는 질유산균 이너플로라 분유와 에스트리션 등등 선물용으로 구입할 것들도 많아서 좋았네요 자주 방문할 예정,5.0,1,5.0,0
뉴오리진 IFC몰점,달아요 전체적으로,1.0,17,4.5,1
뉴오리진 IFC몰점,몰 갈 때마다 들리는 곳인데 이제서야 리뷰 남기네요 솔직히 가격대는 있지만 브런치메뉴 너무 맛있고 메뉴도 시즌에 맞춰서 바뀌는 것 같아서 새로워요 특히 영양제도 같이 판매해서 밥먹고 영양제 쇼핑 한번에 하기에 편합니다,5.0,3,5.0,0
뉴오리진 IFC몰점,건강해지는 느낌의 매장 부모님이 항상 좋아하시는 곳,5.0,2,5.0,0
뉴오리진 IFC몰점,종종 애용하는 매장 인테리어도 너무 이쁘고 좋은 재료를 사용하고 영양제까지 챙겨 주기때문에 건강해지는 느낌 ㅎㅎ 여기서 태초란  우유에 대해 알고난 이후 마트에서 그냥 못 사먹겠음 맛도 좋고 건강도 챙기려는 분에게 강추,5.0,4,5.0,0
뉴오리진 IFC몰점,인테리어가 이쁘고 분위기 좋은카페이나 가격대가 조금있고 맛은보통임 그리고 자리가 붙어있는 느낌도있음,2.0,417,3.8,1
뉴오리진 IFC몰점,보기만해도 먹기만 해도 건강해질 것 같은 근데 맛도 좋아요 강추비타민도 종류별로 무료 시식 해볼수 있어요밥먹으면서 동시에 비타민도 주는 신박한 곳,5.0,3,5.0,0
하우스카페,틀니들 퇴갤해라,5.0,8,3.5,0
하우스카페,맛있음 책도 살수있어서 좋음,5.0,1,5.0,0
하우스카페,유승민계는 돈벌면 안됨ㅋㅋ,5.0,132,2.5,0
하우스카페,유승민계 의원들이 돈 버는 곳이랍니다,1.0,5,2.0,1
하우스카페,카푸치노 너무 맛없어요ㅠ,1.0,4,3.0,1
하우스카페,여의도에는 카페가 참 많습니다 그런데 책방과 문화공간이 결합된 카페는 처음이 아닐까 싶습니다 조용하고 깨끗하고 친절합니다 다음에 꼭 다시 방문하려구요 여의도에 좋은 공간이 생겼습니다,5.0,1,5.0,0
스타벅스 여의도KBS R점,친절함에 감사합니다,5.0,19,4.3,0
스타벅스 동여의도점,할로윈꾸민거 존귀 직원분들 친절해용,5.0,6,4.5,0
스타벅스 동여의도점,직원들이 다들 친절한 스타벅스예요일요일도 늦게까지 하는 유일한 동여의도 스벅,5.0,19,4.0,0
스타벅스 동여의도점,깔끔하고 친절하세요,5.0,6,4.5,0
스타벅스 동여의도점,일요일에 이용하기에 한가하고 좋았음 근처 다른 스벅들이 너무 일찍 닫는데 여긴 그러지 않아서 다행,5.0,19,3.5,0
스타벅스 동여의도점,내 최애메뉴 돌체라떼이거먹구 힘내서 돈벌어야징 파트너님들 친절함,5.0,8,3.4,0
스타벅스 동여의도점,모기 진짜 너무 많아요다리 다 뜯기고 왔어요주말에 화장실 너무 더러움,1.0,181,3.0,1
스타벅스 여의도호성점,매장이 넓어 테이블이 많아서 좋고 직원들이 친절해요,5.0,10,4.4,0
스타벅스 여의도호성점,공간도 넉넉하고 분위기가 좋습니다,5.0,21,4.1,0
스타벅스 여의도호성점,친절해요,4.0,8,4.4,0
스타벅스 여의도호성점,친절하고 맛남,5.0,83,4.2,0
스타벅스 여의도호성점,서버분들도 친절하고 좋아요,5.0,91,4.6,0
스타벅스 여의도호성점,파트너님들 친절,5.0,2,5.0,0
스타벅스 여의도호성점,여의도 등대,5.0,7,2.7,0
스타벅스 여의도호성점,장소넗고 시원하고 의자랑 테이블이많은곳이에요 근데미세먼지관리는잘안되는거같아요 ㅠ 치수가너무높아요,4.0,9,2.4,0
올리버브라운 여의도점,티 아이스로 시켰는데 얼음물 맹물에 티백 담가주는데는 처음 봤어요 충격 원짜리 맹물 마시다가 집에 옴 ㅠ,1.0,115,3.7,1
올리버브라운 여의도점,진짜 우연히 들어가서 기대 안했는데 맛있던 카페,5.0,50,3.9,0
올리버브라운 여의도점,당떨어질때 아이스초코 먹기 좋아요 다른 메뉴는 쏘쏘입니다 다른곳 아이스초코보다 훨 달아요,4.0,12,3.9,0
올리버브라운 여의도점,아아는 묽고 와플 비주얼은 좋으나 맛은 쏘쏘,2.0,21,3.2,1
올리버브라운 여의도점,아이스인지 핫인지 물어보지도않고 덮어놓고 뜨거운거 주는 곳ㅡㅡ 책상도 찐덕찐덕하고 별로임,1.0,79,1.8,1
올리버브라운 여의도점,공간 넓고 초콜렛 음료가 되게 맛있었어요 초콜렛 전문점 같았음 커피도 살짝 셔서 좋았음 그런데 건물 화장실이 별로 ㅠ,4.0,67,4.7,0
올리버브라운 여의도점,커피 맛있었어요 ㅎㅎ,5.0,23,4.5,0
올리버브라운 여의도점,매장이 깨끗하고 직원분들도 친절해서 좋았습니다,5.0,1,5.0,0
올리버브라운 여의도점,핫초코 존맛탱 쾌적하고 친절함,5.0,1,5.0,0
올리버브라운 여의도점,그동안 먹어본 핫초콜릿중 최고예요 밀크 다크 화이트 초콜릿 입맛대로 고를 수 있더라고요 다크핫초콜릿 먹었는데 깊이있는 달콤함에 기분 좋아져요커피맛도 일품입니다 부드러운 산미와 전체적인 밸런스가 좋았어요,5.0,1,5.0,0
올리버브라운 여의도점,일관되게 맛있는 커피를 만들어내는 시스템이 없어서 아쉬움즉 매우 좋은 원두 매우 숙련된 맛있는 커피를 만들 수  있는 직원이 있어도 신입직원을 교육시킨다는 명목으로 맛품질이 떨어지는 커피를 손님에게 제공함숙련된 직원은 감독하고 있어도 맛을 보지 못하여 신입직원이 저품질의 커피를 만든다는 사실을 모름혹은 알아도 모르는 척하고 있는지도,1.0,16,3.3,1
올리버브라운 여의도점,와플 맛있고 자리가 넓고 시원해서 좋아요,4.0,352,3.9,0
올리버브라운 여의도점,핫초코 정말맛있는데요 잔도 참 예쁘고 먹기에도 편하고 의자도 푹신하고 아주좋아요 가격이비싸지만 별다방에비하면 비슷하죠뭐ㅋㅋ,5.0,32,4.9,0
스타벅스 국회의사당역,여의도라 점심시간엔 시장급으로 사람이 붐벼요 그래도 접근성이 좋아서 자주 갑니다 대체로 매장이 청결하게 관리되는 편이라서 좋아요,5.0,17,4.1,0
스타벅스 국회의사당역,역시 서울이 서비스도 좋아,5.0,24,4.2,0
스타벅스 국회의사당역,커스텀해도 그 커스텀 반영 잘 안되고 양이 엄청 적어요 음료 자체 양 말고 딸기믹스라던지 휘핑 자바칩 항상 양을 적게 줌,2.0,8,4.0,1
투썸플레이스 국회의사당역점,여직원 불편해요친절은 바라지 않아요 평범만했으면,1.0,2,1.0,1
투썸플레이스 국회의사당역점,점심시간때 여자 직원분 교육 좀 다시 시켜주세요 응대를 그딴식으로 하나요,2.0,2,3.5,1
