,store_name,review,star,id_count,id_star,sentiment
8761,마일스톤커피,커피 맛있져,4.0,35,4.1,0
8762,마일스톤커피,부담없이 찾는곳,5.0,119,4.4,0
8763,마일스톤커피,친절하시고 좋았습니다 아메리카노는 그저 그랬어서 다음에 가면 라떼를 먹어봐야겠네요,5.0,199,4.4,0
8764,마일스톤커피,카페라떼 바닐라라떼 둘다 쏘굿특히 바닐라라떼는 적당히 달아서 좋았움,5.0,54,3.1,0
8765,마일스톤커피,커피 빵종류 많음 사람들이 엄청많음 근데 왜 많은지 모르겠음 커피맛 쏘쏘 의자 너무 불편,2.0,27,2.6,1
8766,마일스톤커피,맛있고 친절,5.0,66,4.8,0
8767,마일스톤커피,직원분들 너무 친절하고 음료도 맛있었어요 다만 테이블이 생각보다 적어서 웨이팅이 조금 있어요,5.0,2,5.0,0
8768,마일스톤커피,라 떼 존 맛,4.0,54,3.7,0
8769,마일스톤커피,믿고 먹는 애플크럼블입니다내부는 사람이 많아서 정신없어요직원들이 굉장히 친절해요,4.0,474,3.5,0
8770,마일스톤커피,사람이 이렇게 간사하다니사장님의 친절 하나로 너무 기분이 좋아진다,5.0,61,3.7,0
8771,마일스톤커피,저만 알고 싶을 정도로 최고예요 너무 친절하시고 크럼블 커피 맛 훌륭해요,5.0,46,3.6,0
8772,마일스톤커피,먹어본 아인슈페너 중에 베스트크림 너무 맛있어여ㅠㅠ 담에 또갈게여,5.0,39,4.0,0
8773,마일스톤커피,커피 노맛,1.0,20,3.6,1
8774,마일스톤커피,인테리어도 예쁘고 크럼블 왕맛있어요,5.0,59,4.9,0
8775,마일스톤커피,저녁에 분위기 딱 좋음비엔나 커피 크림이 고소한 견과류 맛이나서 흥미로움,4.0,147,4.0,0
8776,마일스톤커피,분위기는 좋은데 먹었던 티라미수 커피 맛 없음,1.0,43,3.0,1
8777,마일스톤커피,커피 넘 부드럽고 맛있어요,4.0,776,2.9,0
8778,마일스톤커피,여기 애플크럼블 도른맛 진짜 그날밤에 생각나서 잠못자요,5.0,23,4.4,0
8779,마일스톤커피,쿠키 개도른놈  기대하고 먹은 커피맛은 뭐,4.0,95,4.2,0
8780,마일스톤커피,플랫화이트 맛있어요라떼는 너무 연해요ㅠㅠ,4.0,112,3.6,0
8781,마일스톤커피,사람 엄청 많음오트라떼 산미 조금 있지만 맛나고필터커피 좋아요,4.0,91,3.9,0
8782,마일스톤커피,바닐라빈커피 패션후르츠소다 애플크럼블 추천,5.0,15,4.0,0
8783,마일스톤커피,주말에 갔는데 대기팀 앞에 있었고 대략 분 정도 기다린가 같아요 직원분들 커피주시면서 늦게드려 죄송하다고 하더라구여 그리 늦은것도 아니였는데  드립커피 종류 앞쪽 팀도 저희도 물어봤는데 설명 잘해주셨어요 전반적으로 친절 하셨어요 티라미슈는 엄청 부드러워요 크림은 묵직하고 빵은 부들 맛있어요 커피는 상향평준화 느낌,4.0,57,3.2,0
8784,마일스톤커피,애플크럼블 비엔나커피 드세요추천합니다,5.0,5,4.0,0
8785,마일스톤커피,냥 최고,5.0,3,5.0,0
8786,마일스톤커피,크럼블 라떼 티라미수 다 최고,5.0,19,3.8,0
8787,마일스톤커피,쿠키 엄청 맛있고 사람 많고 테이블 좁아서 좀 불편하지만  커피도 엄청 맛있고 엄청 고소함 근데 그날 커피 내리는 사람에 따라 좀 편차 있는 편,5.0,14,4.9,0
8788,마일스톤커피,아인슈페너맛있어요 크림도 많이 안달고 부드러워서 항상 찾아가는 카페에요ㅎㅎ,5.0,50,3.5,0
8789,마일스톤커피,조금 시끌시끌 하지만 따뜻한 분위기가 좋아요바닐라빈 라떼 조금 달긴 한데 맛있어요담엔 디저트도 먹으러 또 갈거에요,4.0,67,4.0,0
8790,마일스톤커피,아메리카노 비엔나커피 티라미수 등등 다 괜찮아요 뭔가 계속 가게 됨,4.0,465,3.7,0
8791,마일스톤커피,최고,5.0,1,5.0,0
8792,마일스톤커피,커피 점,5.0,165,3.9,0
8793,마일스톤커피,맛있음사람 많음사람 많지 않은 곳 없음가격은 높다티라미수 비쌈 맛은 있다가볼만 하다인테리어 괜찮다,4.0,100,3.1,0
8794,마일스톤커피,핸드드립 진짜 맛있고 직원분이 친절해요 최고,5.0,15,3.7,0
8795,마일스톤커피,정말 맛있어요,5.0,1,5.0,0
8796,마일스톤커피,청귤소다 비추천입니당 카페라떼 아이스는 맛있어요고소하고 바디감에 향좋은 원두같아요크럼블은 저는 불호 동행은 호,4.0,162,3.6,0
8797,마일스톤커피,인생티라미수 가로수길만 가면 카페는 여기로 갑니당ㅎㅎ 커피도 넘 맛있어요ㅠㅠ,5.0,88,4.2,0
8798,마일스톤커피,애플크럼블 ,5.0,40,4.4,0
8799,마일스톤커피,애플크럼블 넘 맛 ㅠ콜드브루도 시원하고 좋아요,5.0,72,4.6,0
8800,마일스톤커피,콜드브루바닐라라떼 맛있다 늦게 가서 애플크럼블이 없어 바나나크럼블로 먹음 바나나크럼블에 아이스크림 추가한것도 짱맛있음 돈 안아깝다,5.0,125,3.5,0
8801,마일스톤커피,커피맛 괜찮고살짝의 산미 티라미수 완전 마싯게먹었습니다 근데 왜 별하나가 없느냐 티라미수가 가성비가 좋지못해서입니다단순히 크기대비 가격입니다 식재료까지는 잘 그래도 쉬고 갈만한 카페 보시면 함 들려서 먹어보세요 좋습니다,4.0,53,4.2,0
8802,마일스톤커피,라떼 너무 꼬소하고 맛있어요 하나둘씩 맛보려고 주기적으로 갈 계획입니다 디저트 종류도 바나나 크럼블이랑 휘낭시에 먹어봤는데 둘다 저의 최애가 되었어요 진짜 짱맛 ㅠㅠ 사람 많이 없는 시간에 가니까 창가자리에서 책읽기도 좋은 것 같아요 ,5.0,49,3.9,0
8803,마일스톤커피,혼자가기에도 괜찮았어요 커피와 디저트 모두 맛있네요,4.0,23,4.2,0
8804,마일스톤커피,라떼 진짜 맛있었어요 저녁에 가서 디저트는 몇 가지 없길래 남은 종류 다 먹어봤는데 구움과자들 맛이 다 좋았어요,5.0,52,3.5,0
8805,마일스톤커피,문 열자마자 넘넘넘넘 좋은 베이커리냄새가아주그냥 사람을 홀려버립니다티라미수는 역시나 맛있습니다배부른 상태로 가서 애플크럼블을 못먹었는데먹어볼걸 후회가 남습니다커피맛도 괜찮고음악선곡이 좋아서 그런지 분위기도 좋았습니다코로나에도 불구하고 시반쯤 되니 만석이네요,5.0,534,3.6,0
8806,마일스톤커피,마싯는데 조금 비싸요,4.0,170,3.7,0
8808,마일스톤커피,맛있고 너무너무 친절하시지만 가격이 조금 부담되는 카페인건 맛습니다 커피두개에 티라미수하나 하니까 거의 저녁식사할정도의 돈이 나오더라구요,4.0,270,3.5,0
8809,마일스톤커피,무난무난해요  녹차 티라미슈랑 아아 조합 꿀맛,4.0,108,4.1,0
8810,마일스톤커피,티라미수 더치커피 아메리카노티라미수 기대이상으로 맛있었음약간 쫀득한 크림더치커피 몬가 새로운 맛아메리카노 무난라마르조꼬 에스프레소머신 죠아요,4.0,88,4.3,0
8812,마일스톤커피,커피맛은 무난한데 분위기가 너무 좋아요겨울에 잘어울리는 카페쿠키류 존맛,4.0,91,4.1,0
8813,마일스톤커피,커피 너무 맛있어요 특히 라떼랑 바닐라라떼 들어가자마자 원두향 너무 좋아서 어질어질  늦게 가서 매번 베이커리류는 못 먹었네요ㅠ ㅠ,5.0,41,3.7,0
8814,마일스톤커피,따뜻한 분위기와 라떼원래 꼬소한 우유맛 강한 라떼좋아하는데 이곳의 살짝 향긋한 산미가 끝에 감도는 맛이 좋다 쿠키와 애플크럼블을 많이 먹는듯 한데 못 먹어봐서 아쉽,4.0,"1,556",3.8,0
8816,마일스톤커피,분위기 좋고 티라미수도 맛있어요,4.0,261,4.1,0
8817,마일스톤커피,티라미수 맛있다,5.0,129,4.7,0
8818,마일스톤커피,말차 아포가토 진짜 맛있내용ㅎㅎ티라미슈랑 아아도 굿굿,4.0,32,3.8,0
8820,마일스톤커피,커피맛이 최고매일가고싶어요,5.0,1,5.0,0
8821,마일스톤커피,커피맛은 중상급 티라미스는 맛있음,4.0,97,3.6,0
8822,마일스톤커피,크로와상 존맛탱티라미슈 쏘쏘,4.0,539,3.8,0
8823,마일스톤커피,애플크럼블  아이스크림,4.0,"1,327",3.0,0
8824,마일스톤커피,맛도 분위기도 좋았던 곳 땅값이 비싼곳이라 그런지 가격만빼면 괜찮,4.0,415,2.9,0
8825,쇼토,요즘 홈메이드 베이킹에 도전중이라 그런지 어떻게 이렇게 부드러우면서도 딱 적당히 달콤한 크림에 촉촉하면서도 가벼운 시트지를 만든거지 라며 감탄했어요 ㅠㅠ 역시 전 소비자로 즐겁게 살 운명인가봐요 ㅎㅎㅎ 테이크아웃해온 레몬로브도 너무 촉촉맛있었어요 가로수길에서도 한적한 곳 테이블이 너무 작아서 둘 이상은 앉기 힘들지만 사람이 적으니 조용해서 도란도란 이야기 나누기는 좋더라구요,4.0,69,4.2,0
8826,쇼토,진짜 대실망 내돈내산으로 서울 케이크집 뿌시는 중인데 제일 비싼곳인데 맛은 제일 없어요무엇보다 딸기 선도가 진짜 최악이고 양도 제일 적습니다 당도는 너무 떨어지고 딸기는 다 무른 상태였어요 애써 찾아간 곳인데 너무 실망입니다 너무 맛없어서 먹다가 다버림 사진으로 내돈내산 인증함,1.0,133,2.7,1
8827,쇼토,포장도 케잌 모양도 예뻐서 선물하기엔 좋아요 근데 이 가격에 이 맛이라면 굳이 멀리까지 찾아가지는 않을 것 같습니다,2.0,16,2.2,1
8828,쇼토,여기 케잌 한 입 먹고 합격 말함 ㅋㅋㅋ 굳,5.0,5,5.0,0
8829,쇼토,밑에 후기는 음 모르겠다만 아무래도 과일이 메인인 케이크다 보니 과일 시기에따라 케이크 맛이 좀 변하기는 하는거 같습니다 그거다 감안해도 어지간한 호텔 과일 케이크보다 맛있습니다 압구정에 오랜 단골집이 사라진 뒤 여기에서 보통 케이크를 구매합니다 홀 케이크 예약으로 추천합니다,5.0,2,3.5,0
8830,쇼토,예쁘긴한데 그닥 맛이 있지는 않았어요,2.0,12,3.5,1
8831,쇼토,맛있다 머지 밑에 소박한평점보고 긴가민가햇는데 존맛에 엄청 친절하심좌석은 좁음,4.0,15,4.6,0
8832,쇼토,걍 과일에 생크림 찍어먹는맛 과일 맛없음근데 말투는 친절하나 눈빛이불친절,2.0,139,4.3,1
8833,쇼토,이 가격에 굳이 이걸 먹을 필요는 없어요너무 비싼 거에 비해서 맛은 맛있다맛없다도 아닌 딱히 특별한 맛은 절대 없습니다 ㅋㅋ 부드럽긴해요 맛 느끼기 전에 목구멍 넘어가서 사라진다는 게 문제이긴한데 ㅋㅋ커피도 비싼데 양은 겁나게 적구요ㅠ차라리 홈러스에서 파는 컵케잌이 만배는 맛있어요,1.0,102,4.1,1
8834,쇼토,어머니 생신이라 예약해서 굳이굳이 찾아간 곳입니다 샤인머스켓과 복숭아 반반해서 케이크 한판 샀습니다 이 가격에 이 케이크를 굳이 사먹을 필요가 있을까 라는 생각이 먹는 내내 들더라구요 샤인머스켓은 아무 맛도 안나고 생크림과 빵이 달기만 했구요 복숭아는 그나마 조금 과일의 단맛이 나긴 했습니다만만원이 넘는 돈을 주고 살만한 케이크는 절대 아닌것 같습니다,1.0,35,2.9,1
8835,쇼토,일단 친절하시구여 케익도 너무 무겁지 않으면서 촉촉하고 과일도 적당히 담백하게 달달해서 산뜻한 케익 느낌이었어여 약간 빵이 촉촉해서 쉬폰케익같기도하고 많이 느끼하지 않아서 좋았구요  무엇보다 과일이 정말 넉넉하게 한 층을 차지하고 있어서 맛있었어요  밀크티는 오히려 크림 양을 살짝 줄이고 음료량을 늘려주시거나 컵을 큰거로 바꾸시면 좋을 것같아요 컵도 납작한데 얼음도 가득  크림가득이다보니 음료의 양이 적어서 마실때 과한 크림맛 때문에 느끼한 감이 조금 있어요 밀크티 자체는 맛있는데도 말이죠,5.0,45,4.2,0
8836,쇼토,제주애플망고 복숭아얼그레이 케이크 너무 맛잇어요ㅠㅠ 수제딸기랑 레몬에이드는 무슨 일인가요 너무너무너무 맛잇어요,5.0,21,3.2,0
8837,쇼토,케이크가 부드럽고 크림이 맛있어요근데 케이크보다 커피가 더 맛있어요,5.0,75,4.4,0
8838,쇼토,시트지의 촉촉함과 크림의 달콤함오너의 적당한 서비스,5.0,65,2.8,0
8839,쇼토,케알못이라 맛 차이는 모르겠고이름값이 있으니 선물하긴 좋은듯하네요,4.0,579,3.7,0
8840,쇼토,복숭아 얼그레이 쇼트 케이크 먹어봤어요일단 너무 맛있어요 많이 달지도 않고 어제 먹었는데 오늘 또 생각나는 맛이네요 커피도 적당한 산미에 좋은 커피콩 사용하는것 같았고 티팟도 너무 예쁘고 가게 자체가 아기자기 했어요 ,5.0,3,5.0,0
8841,쇼토,녹차화이트초코가 짱짱맛,5.0,131,3.3,0
8843,쇼토,가격대가 높지만 그만큼 맛있어서 좋아요 저녁시간대에 가면 과일케이크는 마감인 경우가 있으니 일찍 가서 드시길,5.0,82,4.2,0
8844,쇼토,하 맛있다ㅜㅜ입에서 녹음 시트 크림 다 고퀄리티재방문  커피 밀크티 맛있고 망고케잌 말해뭐해 대박 여긴 생크림이랑 시트가 진짜 맛있음 우유향 솔솔나고 입에서 녹는 생크림 부드럽고 촉촉한 시트,5.0,393,3.6,0
8846,쇼토,비싼데 맛있음 근데 비쌈,4.0,349,4.2,0
8847,쇼토,다음번 생일때 또 가겠습니당,4.0,76,3.5,0
8848,쇼토,최고의 맛,5.0,54,4.0,0
8849,쇼토,시트가 입에서 사르르 녹아요 한 입 먹는 순간 수년 전 도쿄에서 사다하루 아오키상 쇼트 케이크를 먹었던 때가 떠오르더군요 제 입에는 조금 덜 달아도 괜찮을 것 같습니다 그리고 티는마리아쥬 프레르인데 티백을 중간에 제거할 수 있게 세팅해 주시면 좋겠어요 티가 너무 우러나서 쓴맛이 나는데 티백을 뺄 수가 없더라고요,5.0,74,4.2,0
8850,쇼토,촉촉하고 부드러운 쉬폰 이 집 미만잡제주애플망고는 신라호텔보다 맛남,5.0,244,4.5,0
8852,쇼토,반칙이다,5.0,119,4.4,0
8853,쇼토,애플망고케이크 최고예요,5.0,38,4.1,0
8854,쇼토,달콤한 애플망고의 맛,5.0,25,4.6,0
8855,쇼토,미쳤 ㄹㅇ 신라호텔맛남 근데 가격이 더 저렴한,5.0,22,4.4,0
8856,쇼토,진짜 맛있어요 맛이 자꾸 생각나요 비싼 게 단점이고 카페 크기도 넓혔으면 좋겠어요,4.0,3,3.3,0
8857,쇼토,중에 온 단골 손님에게 좋은 자리를 먼저 뺏기는 경험은 근래에 경험한 유저익스피어런스 중 아주 색다른 불쾌경험이었답니다 그래도 로브는 맛있었어요 커피양좀 늘리세요,1.0,1,1.0,1
8858,쇼토,제가 먹어본 케이크중 가장 훌륭합니다깊은 유지방맛이 느껴지는 생크림과 높은당도의 신선한 과일이 샌딩되있는 쇼토 케이크들을 비롯해 다양하고 개성있는 구움과자들은 단연 최고입니다그중 첫번째 방문때 먹었던 치즈케이크는 밀도높은 질감과 산뜻한 산미가 느껴졌고 꾸덕한 식감과 깊은 크림치즈의 맛을 좋아하실 치즈케이크 마니아분들께 추천드리고 싶습니다두번째 방문때 먹었던 녹차 화이트 초코 케이크 역시 밀도있고 촉촉한 질감과 은은한 말차향 씁쓸한맛이 화이트초콜렛과 굉장히 잘어울렸고 개인적으로 가장 맘에드는 케이크였습니다음료메뉴는 케이크와 가장 잘어울리는 메뉴들로 구성되있고 우아한 티팟과 찻잔에 담긴 마리아쥬 프레르는 꼭 케이크와 함께 드시길 추천합니다,5.0,32,2.8,0
8860,쇼토,망고쇼토 먹고싶었는데 아쉽 ㅠㅠ,4.0,438,4.2,0
8861,쇼토,망고케이크 왕 마싯,5.0,"1,556",3.8,0
8862,쇼토,카페 너무 귀엽고 케이크도 맛있어요,4.0,122,3.4,0
8863,쇼토,쇼토의 딸기 케이크를 먹고 있으니 일본 부잣집 어린이가 유치원을 마치고 집에 왔는데 엄마는 백화점 갔고 가정부 아주머니가 다이스케 손 씻고 와 간식을 준비해둘게 라고 말씀하셔서 네 하고 씩씩하게 손 씻고 와서 아주머니가 준비해주신 케이크랑 우유를 먹는 기분이었어요 아 물론 일본 극혐임,4.0,245,3.9,0
8864,고센,수 십년간 고센에서 정말 많은 사람들을 만났습니다 위치가 좋고 맛있는 음료가 많아서 사람들과 미팅하며 서로의 의견을 교환하기에 적당한 좋은 장소입니다,5.0,313,4.2,0
8865,고센,분위기도 좋고 맛도 좋아욤ㅎㅎ 자주 갈듯,5.0,129,4.3,0
8866,고센,발렛 편해서 좋음 반반마운틴 아이스크림 맛있고요,4.0,101,4.2,0
8867,고센,모든게 다 별로지만 도산공원 쪽 사람 많은 곳 가기 싫을 때 어쩔 수 없이 가는 곳,2.0,78,3.8,1
8869,고센,분위기 좋고 맛있음 다만 가격이 ㅎㅎㅎㅎ 그래도 나름 좋았음,4.0,43,4.1,0
8870,고센,분위기는 좋은데 가격이 ㅎㅎ,2.0,29,4.1,1
8871,고센,또띠아피자 바닷물 파스타싫어하는 사람 있으면 추천해주세요,1.0,3,1.0,1
8872,고센,까르보나라 시켰는데 국물이 넘 많음까르보나라 하나에 원 백종원 파스타집에서 먹는것보더 퀄리티없고 맛없음,1.0,44,3.8,1
8873,고센,년전 옛추억으로 그냥 가는곳,1.0,177,2.7,1
8875,고센,쥔장이 와인 마시면서 느끼하게 처다봄니다,1.0,31,3.6,1
8876,고센,메뉴에 따라 좀  차이가 나는 것 같아요상하이파스타  인절미마운틴  떡볶이는 너무너무 맛있어요하지만 피자는 맛없었어요 ㅠㅠ,4.0,28,4.0,0
8877,고센,다른거 다 떠나서 여기는 그냥 너무 맛이 없어요 가격이 너무 사악해서 웬만하면 다 먹으려고 했는데 도무지 먹어줄 수 없는 맛임 분위기도 상당히 올드하고 사진도 그닥 잘 안나옴 벨은 왜놔뒀는지 번 불러도 안옴 차라리 그 돈으로 호텔 라운지 가서 음식 시키는게 나을듯,1.0,95,1.4,1
8878,고센,떡볶이 한접시 원 ㅋㅋㅋㅋ 콜라 원 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1.0,"1,879",1.2,1
8879,고센,데이트하기에 넘나 좋아요 맛있기도 맛나요 매번 마무리는 인절미 아이스크림이거 먹으러 갑니다근데 가격 너무 사악해요,4.0,19,4.4,0
8880,고센,이제 도태되야지 몇년 해먹었으면인테리어라도 바꾸던가 음식 맛을 맛잇게 하던가가격을 내리던가,1.0,320,3.8,1
8881,고센,가격 너무 비싸요 좀 올드한 분위기입니다 와플은 맛있어요 두번은 안갈 것 같아요,2.0,34,4.1,1
8882,고센,콜라 천원ㅋㅋㅋㅋ,1.0,55,2.8,1
8885,고센,데킬라선라이즈에서 홍삼맛이 나요근데이제 이만원을 곁들인,1.0,17,3.1,1
8886,고센,오래하고싶으면 불친절하고 체계안잡힌 남 직원들 교육좀시키세요,1.0,10,2.7,1
8887,고센,여기 인절미 마운틴이 짱임,4.0,91,4.3,0
8888,고센,알바들 다 물갈이해야됨 인성 답없음,1.0,31,3.5,1
8889,고센,직원들마다 너무 다름,2.0,39,4.3,1
8890,고센,떡볶이 한 접시 만 천원 여기까지,1.0,21,1.6,1
8891,고센,직원들 할많하않교육 엉망 엉터리임가만보면 싸갈쓰바갈쓰 인종차별로 주문받으러 늦게오기위해 바쁜척하는 유럽 직원들이 생각남주문받을때도 예의없게 이어폰으로 있어보이는척 소통하길래 주문받을땐 주문만 받으면 안되냐니까 그제서야 사과하며 주문받음아무리 바빠도 사람 간 기본적인 예의조차 지키지 않을거면 서비스업 자체 일도 안했으면 좋겠음몇년전엔 그래도 괜찮았는데 갈수록 별로임다신 안감,1.0,6,1.3,1
8892,고센,알바생들 교육안되어있음 청담에서 일한다고 지네가 청담사는줄암 근데 분위기에 가는거라 알바생들이 삽질해도 사람들이 계속오니까 사장이 교육할 필요가 없다고 생각할 수 있음 결론은 그냥 분위기 느끼러 갈려면 가고 서비스는 기대하지 않는게 좋음 기분 좋게 시간 보내려면 딴데 가시길,1.0,5,2.6,1
8893,고센,리뷰중에   이라는 말 보고 빵 터졌는데 진짜임 모기 정말 많이 물렸고 맛있는 것도 잘 모르겠고 자리도 불편 정말 공간이 어두웠는데도 불구하고 깨끗하다고 느껴지지도 않았음,1.0,88,4.2,1
8894,고센,왜유명한지 모르겟음 비싸고 자리는 불편 음식도 그닥,2.0,93,4.0,1
8895,고센,도 십년이 넘게 고센 이용하고 있지만 최근 너무 별로임ㅠ,1.0,25,2.9,1
8896,고센,십수년째 오는 곳인데  오늘은 우리 테이블에 여직원이 메뉴판 던지고 감 어느 직원이든 물한잔 달라고 하면 두세번 씹는건 기본 화장실 관리도 드럽커피든 음식이든 가격은 상당한데 서비스비 포함 아닌가 일이 힘들어보이지 않고 노는 서빙직원 많은데 왜 표정은 썩은 똥씹은 표정인지 오늘 연말 모임이라 기분좋게 왔다 제대로 엉망임,1.0,6,1.7,1
8897,고센,가격 비싸면 옆에 스타벅스 있으니 거기로 가시면 되용ㅎㅎ,5.0,40,4.2,0
8898,고센,분위기만 좋고 비싸긴 더럽게 비쌉니다 ㅋ,2.0,40,2.6,1
8901,고센,직원들 마인드 엉망인 곳 예전이 더 좋았던것 같네요,2.0,1,2.0,1
8902,고센,분위기는 좋아요 음식도 그럭저럭 하지만 비탈에 있어서 차에서 내리기 불편 직원들 숫자는 많은데 훈련이 제대로 안 된 듯 손님 응대를 신속히 적절히 하지 못하고 친절하지도 않아요,2.0,23,3.1,1
8903,고센,분위기 굿,4.0,499,3.8,0
8905,10꼬르소꼬모카페,친절하고 맛도 좋았어요,5.0,129,4.3,0
8906,10꼬르소꼬모카페,독특하고 안락한 구조 어두운 조명이라 좋음여름에 실내가 진짜 너무 추움디저트류는 맛이 살짝 복불복인데 꿀이 들어간다는 무슨 디저트가 가장 맛있었다이제 안 나오는 듯 녹차빙수는 그냥저냥 팥무화과빙수에서는 사실 무화과맛이 거의 안 나지만 그래도 맛있음 발사믹 자두 타르트였나 그건 맛이 너무 이상해서 황당했음식사류는 그냥 괜찮게 맛있는 정도그냥 웨이팅 없이 어두운 조명 아래에 있고 싶을 때 가는 곳 밝은 조명이 필요한 날이라면 바로 근처 메종드라카테고리에 가면 된다 거기가 더 맛있는 듯,4.0,76,3.9,0
8907,10꼬르소꼬모카페,  솔직한 나의 생각  이나 반올림 분위기 굿 서비스 굿 언제나 가도 좋은 곳재방문 의사                    이하 ,5.0,28,4.4,0
8908,10꼬르소꼬모카페,역시 꼬르소꼬모 ,5.0,3,5.0,0
8909,10꼬르소꼬모카페,가끔 가면 좋음,5.0,28,4.4,0
8910,10꼬르소꼬모카페,예전 생각하고 방문하고 바로 후회 노후화와 도태됨이 한심 삼성물산 운영 맞나요,1.0,112,3.6,1
8911,10꼬르소꼬모카페,분위기가 혼란스럽다좋다는 생각은 들지 않습니다,1.0,149,4.2,1
8913,10꼬르소꼬모카페,분위기는 좋은데 맛은 잘 몰르겠어요식전빵이 젤 맛있었어요,2.0,28,4.0,1
8914,10꼬르소꼬모카페,비추,1.0,96,1.9,1
8915,10꼬르소꼬모카페,식사도 드링크 메뉴도 다 맛있어요 갈때마다 만족해요,5.0,3,5.0,0
8916,10꼬르소꼬모카페,서비스 최악샌들이나 슬리퍼 신고 가시면 화장실 문 조심하세요화장실 철문이 되게 두꺼운데 보통의 바닥이 뚫린 화장실문과는 다르게 바닥까지 내려오는 철문이라 엄지 발가락이 찍혀 피 철철 났어요물론 제 잘못이지만 메니져님 처럼 보이는 분이 너무 무관심해보이더라구요 밴드 갖다달라고 부탁하니까 연고 부탁하니까 갖다줌왠지 저 말고도 문에 찍힌 손님들 많을듯한데대응이 너무 실망스러웠네요ㅠㅠ무화과 팥빙수도 가격에 비해 너무 평범했음맛도 별로 서비스도 별로 최악분위기도 그닥 기억에 남을 것 같은 최악의 카페,1.0,4,4.0,1
8917,10꼬르소꼬모카페,팥빙수 맛있고 와인도 괜찮은데우니 파스타가 노맛임살면서 먹어본 파스타 중에 제일 맛 없었음ㅎㅎ,2.0,190,3.5,1
8918,10꼬르소꼬모카페,솔직히 맛으로 가는 곳은 아니잖아,1.0,38,3.3,1
8919,10꼬르소꼬모카페,강남 최고 가격의 카페엄청나게 많은 사람들다양하고 세련된 음식그리고 지방 시골 다방에서 느껴지는 쇼파테이블쇼파의 비닐들은 다 뜯겨 나가고 너덜너덜제발 쇼파좀 어떻게 해 줘,1.0,7,3.3,1
8920,10꼬르소꼬모카페,냐옹,4.0,52,4.0,0
8921,10꼬르소꼬모카페,친구와 카페 샤케라또와 카페라떼 디저트류를 먹었었는데 정말 맛있었습니다 귀엽게 초콜렛도 줘요 가격이 좀 비싸긴 하지만 그래도 맛있으니 좋아요,5.0,3,3.7,0
8922,10꼬르소꼬모카페,물컵에서 냄새나요 ,1.0,68,3.7,1
8923,10꼬르소꼬모카페,분위기에 취하려고 간다 후후 ,4.0,35,4.7,0
8924,10꼬르소꼬모카페,층 여성복 직원 한분 불친절한 응대에 기분나빴어요,2.0,2,3.5,1
8925,10꼬르소꼬모카페,분위기빨 빙수 빼고는 맛있는지 잘 모르겠어요ㅠㅠ 가끔 분위기 내고싶을 때 가는데 맛도 가격도 살짝 아쉽네요,1.0,14,4.1,1
8926,10꼬르소꼬모카페,직원들 불친절함 구경하는데 옆에서 한숨쉬고 눈치 오지게줌,1.0,25,3.2,1
8927,10꼬르소꼬모카페,오감이 즐거운 복합공간,4.0,626,3.5,0
8928,10꼬르소꼬모카페,가격은 비싸지만 맛은 그에 준하지 않는 계산하는 남직원 특히 불친절했어요,1.0,172,2.9,1
8929,10꼬르소꼬모카페,비싸지만 그만큼 맛있었습니다 스테이크 맛있었어요 트러플 리조또도여,4.0,27,4.5,0
8930,10꼬르소꼬모카페,아휴 분위기 좋다해서 갔는데 값은 준호텔급이었으나 직원들 서비스는 바닥 서빙하던 어린남자직원 발렛직원 빼고 내부 에스코트하던 여자직원 계산하던 매니져급 남자직원 다 교육 다시 받으셔야 할듯해요 진짜 별로 그 옆에 다른곳으로 갈걸,1.0,4,3.0,1
8931,10꼬르소꼬모카페,별루   번가고 싶은 생각은 없네요,1.0,7,1.6,1
8932,10꼬르소꼬모카페,카페 분위기도 좋고 맛있어요 직원분들도 친절하셔서 또 오려구요,5.0,23,3.9,0
8936,소진담 신사점,아카맵의 후기 별점도 이제는 신뢰 안 해야겠어요기름기가 둥둥 뜬 뜨아에 신선하지 않은 오래된 케잌손님 접대 하러 일부러 분 걸어 갔는데 정말 난감했네요 인근에 조용하고 깨끗한 카페들을 갈 것을ㅠㅜ도대체 이런 별점은 어케 나오는건지속았다는 마음으로 하루 일정이 마감되니 참 허무해서 올립니다 평가갈들을 이제 꼼꼼히 읽어 보렵니다,1.0,11,2.8,1
8937,소진담 신사점,커피한잔에 오천원 별 맛도 없는 이런곳은 가지말고 불매가 답이다,1.0,29,1.4,1
8938,소진담 신사점,자몽케이크맛있음 밤케이크는 시트가너무딱딱퍽퍽ㅠ자몽케이크시트는 촉촉한거보면 의도한 식감같은데 호불호가 갈릴거 같다,4.0,103,3.5,0
8939,소진담 신사점,불친절 케이크 식물성 크림 맛 노맛 ㅠㅠ,1.0,212,3.3,1
8940,소진담 신사점,시즈널 티 양이 너무 창렬해요작은컵에 얼음가득 천원,2.0,15,4.1,1
8941,소진담 신사점,커피도 쏘쏘 늦은시간 가면 케잌종류가 많지 않음케잌맛도 그냥그럼 아 그리고 방 을 개조한것처럼 생겨 그런지 소리도 울리고한테이블 떨어져 앉아도 옆옆테이블에서 무슨얘기하는지 다들려요같은테이블 앉은 친군줄 정신없이 있다 나왔어요  한번 가본걸로,4.0,6,3.3,0
